subject,session,window,t_ms,model,fold,train_llh,test_llh,exitflag,nfev,n_train,n_test,p0,p1,p2,p3,p4,p5,p6
5,passive,16,195,model2B,2,-962.23,-260.129,1,1003,668,179,5.62796,0.96019,1.67747,0.0364695,1.03033,0.185444,
5,passive,16,195,model2B,3,-979.498,-244.115,0,1200,670,177,4.0204,0.997339,0.8723,0.000127104,1.04368,0.223789,
5,passive,16,195,model2B,4,-1000.38,-225.839,0,1200,682,165,33.6672,0.0110313,50.0688,0.0952378,1.0712,0.105234,
5,passive,16,195,model3,0,-971.752,-252.125,0,1400,689,158,3.54598,1.89173,-0.376566,-0.0482775,0.249928,1.30669,0.982523
5,passive,16,195,model3,1,-973.428,-250.095,1,1214,679,168,4.62817,6.06501,-0.315646,-0.967924,4.43375,-2.39445,1.0001
5,passive,16,195,model3,2,-962.651,-259.932,1,1295,668,179,3.46422,1.22397,-0.382441,-0.904589,1.7191,0.460081,1.01446
5,passive,16,195,model3,3,-977.508,-246.956,1,1117,670,177,2.51139,5.58588,-0.337916,-2.75119,2.86634,5.12954,1.02498
5,passive,16,195,model3,4,-996.193,-228.111,1,1167,682,165,4.14111,14.5665,-0.377096,-0.142444,2.71944,-1.93159,1.02125
5,passive,17,225,model0,0,-1024.1,-251.087,1,83,689,158,1.06978,-0.213415,,,,,
5,passive,17,225,model0,1,-1014.68,-260.349,1,84,679,168,1.0784,-0.196312,,,,,
5,passive,17,225,model0,2,-1001.15,-274.085,1,90,668,179,1.08309,-0.238952,,,,,
5,passive,17,225,model0,3,-1015.14,-260.314,1,91,670,177,1.10097,-0.171403,,,,,
5,passive,17,225,model0,4,-1042.86,-232.575,1,95,682,165,1.11643,-0.223987,,,,,
5,passive,17,225,model2B,0,-1007.27,-244.243,0,1200,689,158,8.8626,0.345606,3.90952,0.250778,1.09852,0.165751,
5,passive,17,225,model2B,1,-994.137,-257.517,0,1200,679,168,6.02646,0.50287,2.07194,0.301136,1.10614,0.224229,
5,passive,17,225,model2B,2,-985.233,-266.496,0,1200,668,179,8.66615,0.282996,3.40859,0.317262,1.13543,0.117332,
5,passive,17,225,model2B,3,-996.473,-255.638,0,1200,670,177,8.61163,0.262149,3.88334,0.18934,1.10501,0.233607,
5,passive,17,225,model2B,4,-1018.59,-234.22,0,1200,682,165,7.09359,0.724671,4.71033,0.0876988,1.09737,0.334172,
5,passive,17,225,model3,0,-1005.96,-244.763,0,1400,689,158,4.52686,1.58177,-0.402674,-2.86336,7.04564,-0.214613,0.980996
5,passive,17,225,model3,1,-993.151,-257.515,0,1400,679,168,4.68829,1.60344,-0.386971,-7.67004,16.9181,-0.0906569,0.976
5,passive,17,225,model3,2,-985.725,-266.028,0,1400,668,179,3.9865,0.533683,-0.508718,0.14219,0.46219,1.40107,1.00458
5,passive,17,225,model3,3,-994.865,-256.684,1,1222,670,177,4.61739,1.00514,-0.417509,-0.0775828,1.66212,-0.477477,0.978902
5,passive,17,225,model3,4,-1017.79,-234.298,1,898,682,165,4.37761,2.12772,-0.42958,-0.56718,2.59306,-0.471865,1.02904
5,passive,18,255,model0,0,-1176.44,-288.642,1,192,689,158,1.33446,-0.379175,,,,,
5,passive,18,255,model0,1,-1171.41,-293.2,1,105,679,168,1.35835,-0.339342,,,,,
5,passive,18,255,model0,2,-1151.72,-313.028,1,106,668,179,1.35692,-0.383773,,,,,
5,passive,18,255,model0,3,-1164.7,-300.215,1,106,670,177,1.37633,-0.318036,,,,,
5,passive,18,255,model0,4,-1192.67,-272.194,1,101,682,165,1.39073,-0.355296,,,,,
5,passive,18,255,model2B,0,-1134.24,-277.32,0,1200,689,158,6.7835,0.706339,5.9826,0.161651,1.31916,0.485478,
5,passive,18,255,model2B,1,-1127.29,-283.914,0,1200,679,168,7.19348,0.613998,6.74728,0.171538,1.33285,0.533871,
5,passive,18,255,model2B,2,-1116.22,-295.459,0,1200,668,179,6.71971,0.690069,5.30201,0.170917,1.35524,0.41942,
5,passive,18,255,model2B,3,-1120.09,-292.067,0,1200,670,177,5.55335,0.654853,3.53093,0.117277,1.32702,0.555841,
5,passive,18,255,model2B,4,-1144.37,-267.47,0,1200,682,165,5.62661,0.943126,3.99238,0.127534,1.34616,0.641333,
5,passive,18,255,model3,0,-1134.8,-278.36,1,884,689,158,3.8299,1.10295,-0.747989,-0.797241,2.49605,0.464065,1.19374
5,passive,18,255,model3,1,-1128.89,-284.168,0,1400,679,168,4.25969,0.99254,-0.693346,0.511317,0.496872,4.18808,1.18546
5,passive,18,255,model3,2,-1117.62,-295.508,0,1400,668,179,3.69635,1.16206,-0.716583,-2.52243,5.55689,0.2315,1.24842
5,passive,18,255,model3,3,-1120.49,-292.383,0,1400,670,177,4.39808,1.83198,-0.646543,6.30464,-10.3186,0.150502,1.19141
5,passive,18,255,model3,4,-1141.6,-271.812,0,1400,682,165,4.50264,3.33884,-0.636921,-10.101,23.0902,-0.194871,1.21855
5,passive,19,285,model0,0,-1279.02,-321.884,1,126,689,158,1.54871,-0.470547,,,,,
5,passive,19,285,model0,1,-1280.25,-319.651,1,143,679,168,1.5945,-0.436459,,,,,
5,passive,19,285,model0,2,-1261.97,-338.082,1,111,668,179,1.60037,-0.477799,,,,,
5,passive,19,285,model0,3,-1272.78,-327.467,1,107,670,177,1.61724,-0.403882,,,,,
5,passive,19,285,model0,4,-1303.85,-296.482,1,110,682,165,1.63698,-0.435659,,,,,
5,passive,19,285,model2B,0,-1207.17,-308.309,0,1200,689,158,7.24858,0.614505,10.0771,0.131967,1.4606,0.793388,
5,passive,19,285,model2B,1,-1211.9,-302.678,0,1200,679,168,5.99084,0.639412,5.85534,0.159021,1.51506,0.801231,
5,passive,19,285,model2B,2,-1201.68,-312.915,0,1200,668,179,6.88853,0.601985,8.24779,0.0950279,1.50803,0.754519,
5,passive,19,285,model2B,3,-1198.75,-316.592,0,1200,670,177,8.7097,0.467594,15.5849,0.0628812,1.47368,0.911567,
5,passive,19,285,model2B,4,-1233.62,-281.101,0,1200,682,165,9.14892,0.612866,29.0347,0.110267,1.5267,0.922834,
5,passive,19,285,model3,0,-1208.85,-309.342,0,1400,689,158,2.96606,0.946185,-1.02201,-4.19647,8.15033,0.273738,1.3418
5,passive,19,285,model3,1,-1213.93,-303.069,0,1400,679,168,2.49154,0.879348,-1.02321,-7.3944,14.0255,0.153064,1.39651
5,passive,19,285,model3,2,-1203.1,-314.046,0,1400,668,179,2.95911,1.2335,-1.00657,-5.40914,10.438,0.198542,1.42657
5,passive,19,285,model3,3,-1201.5,-315.981,0,1400,670,177,2.46887,1.02755,-1.04228,-8.85422,17.0374,0.121702,1.41058
5,passive,19,285,model3,4,-1235.62,-287.689,0,1400,682,165,4.3231,3.19761,-0.843242,-4.15321,11.4567,-0.244281,1.40025
5,passive,20,315,model0,0,-1283.54,-324.731,1,113,689,158,1.55888,-0.380693,,,,,
5,passive,20,315,model0,1,-1285.11,-322.105,1,104,679,168,1.60596,-0.368866,,,,,
5,passive,20,315,model0,2,-1274.86,-332.801,1,112,668,179,1.63157,-0.414684,,,,,
5,passive,20,315,model0,3,-1274.07,-333.525,1,108,670,177,1.62037,-0.318664,,,,,
5,passive,20,315,model0,4,-1309.32,-298.328,1,118,682,165,1.65018,-0.353044,,,,,
5,passive,20,315,model2B,0,-1209,-315.844,0,1200,689,158,4.64388,0.694341,3.64451,0.163912,1.46561,0.801926,
5,passive,20,315,model2B,1,-1218.62,-305.294,1,976,679,168,3.4753,1.07046,2.188,0.184705,1.52917,0.706747,
5,passive,20,315,model2B,2,-1213.26,-310.23,0,1200,668,179,8.90187,0.367481,12.5244,0.0623246,1.51405,0.765071,
5,passive,20,315,model2B,3,-1199.75,-324.296,0,1200,670,177,7.65806,0.348917,9.55662,0.0482368,1.46586,0.90499,
5,passive,20,315,model2B,4,-1243.52,-279.612,0,1200,682,165,9.62215,0.418351,18.1897,0.10316,1.53595,0.878575,
5,passive,20,315,model3,0,-1211.84,-314.562,0,1400,689,158,2.04663,0.808741,-1.02372,-3.29882,5.53948,0.385886,1.36051
5,passive,20,315,model3,1,-1220.53,-304.185,0,1400,679,168,2.07725,0.88739,-1.02957,-2.81958,4.75171,0.427536,1.41477
5,passive,20,315,model3,2,-1213.68,-311.337,0,1400,668,179,1.8494,0.98032,-1.12479,-6.04145,10.945,0.159497,1.45201
5,passive,20,315,model3,3,-1201.76,-325.262,0,1400,670,177,1.64684,10.3967,-1.04307,-13.5718,25.2872,0.08508,1.45279
5,passive,20,315,model3,4,-1245.97,-279.549,0,1400,682,165,2.63544,1.19553,-0.977378,-4.78415,9.26651,0.200217,1.46571
5,passive,21,345,model0,0,-1198.63,-297.987,1,95,689,158,1.3781,-0.289354,,,,,
5,passive,21,345,model0,1,-1198.76,-297.231,1,109,679,168,1.41417,-0.283787,,,,,
5,passive,21,345,model0,2,-1184.35,-312.242,1,104,668,179,1.42479,-0.331654,,,,,
5,passive,21,345,model0,3,-1184.43,-312.065,1,97,670,177,1.41745,-0.230269,,,,,
5,passive,21,345,model0,4,-1216.13,-280.151,1,103,682,165,1.43941,-0.262362,,,,,
5,passive,21,345,model2B,0,-1141.22,-290.677,0,1200,689,158,5.49057,0.489959,4.046,0.142623,1.31136,0.619929,
5,passive,21,345,model2B,1,-1149.32,-281.391,1,1183,679,168,3.17756,1.14921,1.59126,0.0967743,1.34327,0.517242,
5,passive,21,345,model2B,2,-1134.57,-296.382,0,1200,668,179,6.42221,0.338217,5.4888,0.0584815,1.34249,0.544152,
5,passive,21,345,model2B,3,-1126.59,-305.091,1,1034,670,177,3.99804,0.504008,3.18765,0.014889,1.30368,0.671268,
5,passive,21,345,model2B,4,-1164.96,-265.682,0,1200,682,165,5.66425,0.487792,4.22994,0.0774547,1.35594,0.651248,
5,passive,21,345,model3,0,-1142.07,-289.479,0,1400,689,158,0.9792,0.718106,-0.86975,-3.81476,5.95351,0.274296,1.24792
5,passive,21,345,model3,1,-1148.95,-281.796,0,1400,679,168,2.17445,1.41712,-0.832099,-3.2244,5.94916,0.205965,1.29332
5,passive,21,345,model3,2,-1134.45,-296.81,0,1400,668,179,1.03111,0.855673,-0.977206,-3.91386,6.42056,0.207614,1.29704
5,passive,21,345,model3,3,-1126.82,-305.907,0,1400,670,177,2.59706,79.4725,-0.763205,-7.97091,15.7035,0.0786901,1.30072
5,passive,21,345,model3,4,-1165.77,-265.117,0,1400,682,165,1.36474,0.793509,-0.873779,-4.5701,8.10803,0.165179,1.30788
5,passive,22,375,model0,0,-1085.23,-267.787,1,106,689,158,1.169,-0.270702,,,,,
5,passive,22,375,model0,1,-1074.3,-278.494,1,93,679,168,1.17729,-0.263539,,,,,
5,passive,22,375,model0,2,-1075.44,-277.795,1,112,668,179,1.21044,-0.307757,,,,,
5,passive,22,375,model0,3,-1078.44,-274.497,1,92,670,177,1.21008,-0.239807,,,,,
5,passive,22,375,model0,4,-1095.61,-257.142,1,257,682,165,1.2063,-0.250846,,,,,
5,passive,22,375,model2B,0,-1048.67,-260.052,0,1200,689,158,6.97481,0.52645,4.47495,0.116339,1.14059,0.400287,
5,passive,22,375,model2B,1,-1039.74,-268.826,1,1094,679,168,4.73488,0.685341,2.04875,0.0134328,1.12244,0.384876,
5,passive,22,375,model2B,2,-1043.97,-267.431,0,1200,668,179,-35.01,0.0139158,64.7312,0.0470932,1.16941,0.227247,
5,passive,22,375,model2B,3,-1038.45,-270.219,0,1200,670,177,4.85078,0.526868,2.585,0.0766926,1.15878,0.442059,
5,passive,22,375,model2B,4,-1059.93,-248.281,0,1200,682,165,7.6616,0.505479,5.86817,0.0648753,1.16101,0.44269,
5,passive,22,375,model3,0,-1049.68,-259.699,0,1400,689,158,1.07547,3.47957,-0.608308,7.06158,-15.5806,-0.0699812,1.11259
5,passive,22,375,model3,1,-1038.22,-270.536,0,1400,679,168,2.43886,6.76237,-0.567571,-8.57576,16.6698,0.0523609,1.10919
5,passive,22,375,model3,2,-1043.19,-266.25,0,1400,668,179,1.66627,0.765518,-0.706485,-3.14901,5.46067,0.179701,1.13258
5,passive,22,375,model3,3,-1037.43,-271.175,0,1400,670,177,2.42658,34.5641,-0.629457,-11.5211,22.6777,0.0381001,1.13818
5,passive,22,375,model3,4,-1060.62,-248.388,0,1400,682,165,2.49404,0.991543,-0.602249,1.24461,-2.87595,-0.401483,1.12609
5,passive,23,405,model0,0,-1001.02,-236.545,1,85,689,158,1.03451,-0.230431,,,,,
5,passive,23,405,model0,1,-962.17,-277.093,1,92,679,168,0.998109,-0.224422,,,,,
5,passive,23,405,model0,2,-996.54,-242.07,1,97,668,179,1.07563,-0.271288,,,,,
5,passive,23,405,model0,3,-987.036,-250.562,1,93,670,177,1.05577,-0.243279,,,,,
5,passive,23,405,model0,4,-1000.6,-236.926,1,95,682,165,1.04938,-0.233169,,,,,
5,passive,23,405,model2B,0,-982.606,-230.53,1,950,689,158,8.58211,0.617569,7.24183,0.0720198,1.02396,0.227456,
5,passive,23,405,model2B,1,-941.845,-273.701,0,1200,679,168,7.6064,0.47501,3.44665,-0.0832185,0.950417,0.204756,
5,passive,23,405,model2B,2,-979.616,-234.595,0,1200,668,179,7.09212,0.435444,2.85371,0.0263552,1.05542,0.152227,
5,passive,23,405,model2B,3,-961.584,-252.574,0,1200,670,177,7.5847,0.424224,3.84432,0.120686,1.04779,0.252928,
5,passive,23,405,model2B,4,-982.461,-231.873,0,1200,682,165,6.49585,0.041191,13.6521,-0.0605945,1.00777,0.120878,
5,passive,23,405,model3,0,-983.119,-230.208,0,1400,689,158,1.67029,2.76342,-0.447947,-4.31933,7.76878,0.0914723,1.00692
5,passive,23,405,model3,1,-943.386,-273.146,0,1400,679,168,9.05388,-0.61612,-0.440196,-1.61515,5.01201,0.149264,0.962961
5,passive,23,405,model3,2,-979.298,-234.611,0,1400,668,179,2.41888,15.3298,-0.49564,-13.1719,25.7922,0.0232064,1.04817
5,passive,23,405,model3,3,-962.073,-251.05,0,1400,670,177,2.44033,12.2009,-0.510049,-9.42438,18.4063,0.0348807,1.01668
5,passive,23,405,model3,4,-981.508,-231.392,0,1400,682,165,2.12118,5.4055,-0.455163,-7.0189,13.2979,0.0571953,1.02127
5,passive,24,435,model0,0,-964.238,-232.237,1,79,689,158,0.980704,-0.180827,,,,,
5,passive,24,435,model0,1,-941.701,-255.486,1,88,679,168,0.968444,-0.162849,,,,,
5,passive,24,435,model0,2,-961.772,-235.491,1,227,668,179,1.02106,-0.218946,,,,,
5,passive,24,435,model0,3,-941.914,-254.419,1,120,670,177,0.986972,-0.191324,,,,,
5,passive,24,435,model0,4,-973.73,-222.78,1,88,682,165,1.00886,-0.196099,,,,,
5,passive,24,435,model2B,0,-951.682,-229.723,0,1200,689,158,13.3482,0.212929,6.02342,-0.0731505,0.949898,0.123164,
5,passive,24,435,model2B,1,-929.564,-253.343,0,1200,679,168,-988.042,0.0015602,414.212,-0.200472,0.919784,0.076916,
5,passive,24,435,model2B,2,-952.52,-230.129,0,1200,668,179,5.87792,0.0539915,7.38426,-0.0475018,0.996544,0.0336924,
5,passive,24,435,model2B,3,-925.8,-256.458,0,1200,670,177,2.51597,0.236789,2.16701,-0.00552642,0.96096,0.125936,
5,passive,24,435,model2B,4,-962.731,-218.785,0,1200,682,165,10.4039,0.278454,4.01325,-0.0493502,0.9828,0.10338,
5,passive,24,435,model3,0,-951.267,-229.398,0,1400,689,158,2.19303,28.2704,-0.360391,0.923264,-2.13934,-0.158484,0.962126
5,passive,24,435,model3,1,-928.752,-252.656,0,1400,679,168,2.49282,16.167,-0.343776,-9.28281,18.416,0.0143136,0.950146
5,passive,24,435,model3,2,-950.965,-230.626,0,1400,668,179,2.51071,27.1085,-0.396532,-25.698,51.15,0.00453566,1.00467
5,passive,24,435,model3,3,-925.705,-256.731,0,1400,670,177,-6.36546,2.43844,-0.520564,-5.07595,7.60142,0.0671674,0.963798
5,passive,24,435,model3,4,-963.128,-218.848,0,1400,682,165,-1.29162,0.427403,-0.42618,1.58208,-4.33545,-0.104841,0.989444
5,passive,25,465,model0,0,-1002.29,-243.242,1,80,689,158,1.03644,-0.192604,,,,,
5,passive,25,465,model0,1,-984.475,-261.444,1,142,679,168,1.03143,-0.156688,,,,,
5,passive,25,465,model0,2,-1001.9,-244.466,1,102,668,179,1.08424,-0.213974,,,,,
5,passive,25,465,model0,3,-974.29,-271.502,1,81,670,177,1.03581,-0.156269,,,,,
5,passive,25,465,model0,4,-1015.94,-229.717,1,86,682,165,1.07329,-0.1951,,,,,
5,passive,25,465,model2B,0,-986.299,-243.002,1,699,689,158,3.12955,1.08942,0.695109,0.0428307,1.02093,0.146304,
5,passive,25,465,model2B,1,-970.772,-259.419,0,1200,679,168,-6.31259,0.0308439,15.7493,-0.0339374,1.00559,0.146594,
5,passive,25,465,model2B,2,-992.183,-238.629,0,1200,668,179,-39.0038,0.0230433,22.8035,0.0776966,1.08521,0.0541657,
5,passive,25,465,model2B,3,-959.344,-270.108,0,1200,670,177,9.34151,0.246305,3.76985,0.0901127,1.0269,0.191835,
5,passive,25,465,model2B,4,-1003.79,-225.388,0,1200,682,165,6.04841,0.597393,1.77779,0.0277842,1.05956,0.17171,
5,passive,25,465,model3,0,-984.767,-242.489,0,1400,689,158,2.45154,21.9023,-0.415198,-13.3442,26.4661,0.0142902,1.01038
5,passive,25,465,model3,1,-968.62,-258.918,0,1400,679,168,2.54675,17.1218,-0.368981,-3.81642,7.50241,0.046483,1.00777
5,passive,25,465,model3,2,-989.797,-238.393,0,1400,668,179,2.47646,13.765,-0.411644,-11.7256,23.1822,0.0139375,1.06517
5,passive,25,465,model3,3,-958.983,-272.606,0,1400,670,177,5.01869,1.2672,-0.316038,-1.93104,5.24634,-0.282576,0.942308
5,passive,25,465,model3,4,-1003.81,-225.364,0,1400,682,165,2.9117,0.869449,-0.398114,-0.4561,0.888979,0.629177,1.04198
5,passive,26,495,model0,0,-997.112,-247.195,1,82,689,158,1.02865,-0.206798,,,,,
5,passive,26,495,model0,1,-1000.76,-243.109,1,85,679,168,1.05649,-0.182017,,,,,
5,passive,26,495,model0,2,-991.202,-253.225,1,88,668,179,1.06703,-0.224181,,,,,
5,passive,26,495,model0,3,-975.867,-268.674,1,76,670,177,1.03831,-0.151428,,,,,
5,passive,26,495,model0,4,-1008.74,-235.167,1,85,682,165,1.06201,-0.188949,,,,,
5,passive,26,495,model2B,0,-976.335,-246.717,0,1200,689,158,2.86208,2.2702,0.579618,0.100078,1.01651,0.125945,
5,passive,26,495,model2B,1,-983.608,-239.202,0,1200,679,168,8.86515,0.396614,4.56909,-0.0231593,1.02614,0.234475,
5,passive,26,495,model2B,2,-974.718,-247.662,0,1200,668,179,2.82803,3.70547,0.517987,0.110904,1.06461,0.0666048,
5,passive,26,495,model2B,3,-957.874,-265.963,0,1200,670,177,6.37581,0.432063,2.28444,0.140851,1.03246,0.25135,
5,passive,26,495,model2B,4,-992.662,-230.193,0,1200,682,165,3.67481,1.2077,0.73363,0.0241097,1.04488,0.193077,
5,passive,26,495,model3,0,-975.212,-246.208,0,1400,689,158,2.49555,10.6489,-0.4534,0.538017,-1.31286,-0.346174,0.99648
5,passive,26,495,model3,1,-983.807,-238.549,0,1400,679,168,2.46167,1.02585,-0.413825,0.352836,-0.937925,-0.804105,1.02137
5,passive,26,495,model3,2,-974.688,-249.14,0,1400,668,179,4.34087,1.30766,-0.450785,-0.762538,2.66434,-0.481732,0.975642
5,passive,26,495,model3,3,-957.077,-268.646,0,1400,670,177,4.9622,0.831477,-0.376483,0.362806,0.957812,-0.148683,0.920076
