subject,session,window,t_ms,model,fold,train_llh,test_llh,exitflag,nfev,n_train,n_test,p0,p1,p2,p3,p4,p5,p6
7,active,14,135,model2B,3,-801.456,-192.878,0,1200,714,176,5.77506,1.25205,0.399554,0.263763,0.765931,0.00425694,
7,active,14,135,model2B,4,-815.447,-179.981,0,1200,709,181,25.7943,0.158791,2.87384,0.22412,0.772997,-0.00187023,
7,active,14,135,model3,0,-781.992,-214.152,0,1400,715,175,-6.57005,0.0257913,0.0400165,-0.472237,0.519609,0.118248,0.719014
7,active,14,135,model3,1,-793.102,-201.872,0,1400,711,179,-18.213,0.179835,0.0124605,-0.118073,0.0941796,0.10267,0.738233
7,active,14,135,model3,2,-780.196,-214.988,0,1400,711,179,3.71218,0.156866,-0.107236,0.510247,-0.949551,-0.132372,0.722056
7,active,14,135,model3,3,-802.264,-192.79,0,1400,714,176,7.87963,-0.313789,-0.0594689,-1.83228,3.76137,0.0272769,0.744568
7,active,14,135,model3,4,-815.507,-179.924,0,1400,709,181,81.4981,-0.728386,-0.0342854,-3.27474,7.49074,0.00342891,0.764603
7,active,15,165,model0,0,-1002.75,-267.615,1,73,715,175,0.983635,-0.101608,,,,,
7,active,15,165,model0,1,-1010.42,-259.257,1,136,711,179,1.00216,-0.113172,,,,,
7,active,15,165,model0,2,-994.016,-276.981,1,114,711,179,0.979338,-0.163997,,,,,
7,active,15,165,model0,3,-1039.32,-231.037,1,83,714,176,1.03736,-0.134518,,,,,
7,active,15,165,model0,4,-1028.92,-241.243,1,80,709,181,1.03283,-0.114566,,,,,
7,active,15,165,model2B,0,-982.157,-265.736,0,1200,715,175,4.51288,1.68669,0.841946,0.313761,0.989132,0.329287,
7,active,15,165,model2B,1,-998.001,-255.165,0,1200,711,179,-62.8998,0.0135119,29.6275,0.518325,1.04591,0.0951003,
7,active,15,165,model2B,2,-970.982,-277.905,1,971,711,179,7.65569,1.1258,12.3243,0.449549,1.02606,0.279125,
7,active,15,165,model2B,3,-1022.49,-225.126,1,823,714,176,6.74842,0.994329,3.82688,0.336496,1.06063,0.277845,
7,active,15,165,model2B,4,-1010.39,-237.047,0,1200,709,181,4.38633,1.34891,0.792734,0.468614,1.05995,0.277722,
7,active,15,165,model3,0,-979.9,-265.009,1,840,715,175,5.16477,1.43946,-0.255759,0.109722,1.75828,-0.609879,0.879507
7,active,15,165,model3,1,-992.686,-251.672,1,753,711,179,5.44701,1.15646,-0.263737,-0.118348,2.20838,-0.45028,0.894032
7,active,15,165,model3,2,-970.185,-276.312,1,1151,711,179,5.14989,1.79957,-0.298503,1.33293,-1.21065,8.17095,0.885786
7,active,15,165,model3,3,-1019.15,-225.69,1,894,714,176,5.33692,1.20011,-0.299387,0.304621,1.43591,-0.671497,0.922557
7,active,15,165,model3,4,-1010.04,-234.616,1,1008,709,181,5.15844,1.35925,-0.273942,-0.247921,2.44271,-0.396059,0.930814
7,active,16,195,model0,0,-1300.86,-332.874,1,111,715,175,1.49246,-0.163478,,,,,
7,active,16,195,model0,1,-1291.06,-342.466,1,108,711,179,1.48717,-0.207906,,,,,
7,active,16,195,model0,2,-1288.49,-346.587,1,128,711,179,1.48182,-0.287642,,,,,
7,active,16,195,model0,3,-1329.1,-304.82,1,121,714,176,1.55666,-0.177786,,,,,
7,active,16,195,model0,4,-1319.9,-313.984,1,107,709,181,1.55691,-0.182892,,,,,
7,active,16,195,model2B,0,-1261.08,-330.535,0,1200,715,175,5.53534,0.721006,3.52877,0.0650964,1.42256,0.717646,
7,active,16,195,model2B,1,-1260.88,-330.054,0,1200,711,179,7.24767,0.611816,6.35697,0.0853667,1.44485,0.587564,
7,active,16,195,model2B,2,-1249.4,-345.184,0,1200,711,179,5.28293,1.01123,3.1223,0.126923,1.43605,0.635474,
7,active,16,195,model2B,3,-1298.11,-293.532,0,1200,714,176,8.74257,0.546376,12.0633,0.0471465,1.49879,0.65064,
7,active,16,195,model2B,4,-1288.02,-303.838,1,1136,709,181,4.43654,0.8039,2.15952,0.137305,1.51481,0.60631,
7,active,16,195,model3,0,-1260.37,-330.493,1,559,715,175,4.1734,1.16539,-0.605105,-0.0871067,2.51492,-0.157649,1.27988
7,active,16,195,model3,1,-1260.4,-329.842,1,654,711,179,4.14215,1.07737,-0.613525,0.0231348,1.92127,-0.0717544,1.3145
7,active,16,195,model3,2,-1248.71,-343.747,1,563,711,179,4.10256,1.07806,-0.730084,-0.294235,2.51854,0.0560688,1.28098
7,active,16,195,model3,3,-1297.36,-293.494,0,1400,714,176,4.10569,1.16804,-0.611966,-3.90037,9.96305,-0.0542819,1.36991
7,active,16,195,model3,4,-1287.8,-302.943,0,1400,709,181,4.05187,0.965823,-0.628338,0.884931,0.195382,3.78608,1.37615
7,active,17,225,model0,0,-1351.82,-339.771,1,102,715,175,1.60274,-0.115098,,,,,
7,active,17,225,model0,1,-1339.86,-351.714,1,98,711,179,1.59284,-0.192415,,,,,
7,active,17,225,model0,2,-1334.76,-358.069,1,99,711,179,1.58152,-0.241538,,,,,
7,active,17,225,model0,3,-1368.05,-323.676,1,101,714,176,1.64393,-0.114588,,,,,
7,active,17,225,model0,4,-1367.13,-324.821,1,117,709,181,1.66413,-0.134999,,,,,
7,active,17,225,model2B,0,-1311.07,-334.777,1,1079,715,175,3.88453,0.77562,2.2317,0.00894148,1.515,0.744421,
7,active,17,225,model2B,1,-1308.32,-337.225,0,1200,711,179,8.94848,0.412793,9.64497,-0.0165074,1.51853,0.631522,
7,active,17,225,model2B,2,-1291.98,-355.342,0,1200,711,179,10.8427,0.355683,17.0764,0.0293346,1.49688,0.685182,
7,active,17,225,model2B,3,-1330.14,-315.363,0,1200,714,176,11.234,0.330555,16.9162,-0.0255565,1.55571,0.77517,
7,active,17,225,model2B,4,-1333.69,-312.624,1,1087,709,181,4.02823,0.807281,2.15215,0.00578959,1.58825,0.709533,
7,active,17,225,model3,0,-1309.09,-335.307,1,657,715,175,3.74752,1.32424,-0.652865,0.427168,1.55485,-0.600409,1.37816
7,active,17,225,model3,1,-1305.66,-338.059,0,1400,711,179,3.84103,1.56937,-0.630519,0.746913,1.02983,-45.5829,1.41597
7,active,17,225,model3,2,-1290.92,-355.607,1,730,711,179,3.61194,1.03214,-0.830987,0.28947,1.34275,-0.0872396,1.34098
7,active,17,225,model3,3,-1329.38,-314.779,1,722,714,176,3.56699,1.21668,-0.678047,-0.622798,3.36935,-0.135809,1.43795
7,active,17,225,model3,4,-1332.41,-312.514,1,594,709,181,3.63033,1.37896,-0.645565,-0.0649885,2.19813,-0.272316,1.48531
7,active,18,255,model0,0,-1184.85,-295.405,1,101,715,175,1.26899,-0.0690498,,,,,
7,active,18,255,model0,1,-1176.88,-303.657,1,94,711,179,1.26658,-0.127139,,,,,
7,active,18,255,model0,2,-1170.97,-309.749,1,90,711,179,1.25606,-0.126952,,,,,
7,active,18,255,model0,3,-1191.06,-289.684,1,98,714,176,1.28301,-0.0421058,,,,,
7,active,18,255,model0,4,-1194.82,-285.719,1,88,709,181,1.30508,-0.0858123,,,,,
7,active,18,255,model2B,0,-1153.95,-291.784,1,1196,715,175,2.81212,1.37457,1.00078,0.0923427,1.22212,0.429806,
7,active,18,255,model2B,1,-1153.99,-292.023,1,933,711,179,2.69977,1.15346,0.936315,0.0741772,1.2361,0.308605,
7,active,18,255,model2B,2,-1141.69,-304.293,0,1200,711,179,10.5928,0.277454,8.24,0.0117822,1.20699,0.458041,
7,active,18,255,model2B,3,-1157.06,-289.056,1,1067,714,176,3.28876,0.637106,1.70436,0.0197688,1.22421,0.542226,
7,active,18,255,model2B,4,-1169.69,-276.106,0,1200,709,181,3.63272,0.815423,1.36059,0.0400723,1.2632,0.472808,
7,active,18,255,model3,0,-1153.44,-292.033,0,1400,715,175,1.9067,0.461959,-0.447862,-0.970848,1.63048,1.42225,1.17454
7,active,18,255,model3,1,-1152.12,-291.76,0,1400,711,179,4.12129,1.13463,-0.469024,0.347805,1.11168,-1.17399,1.11629
7,active,18,255,model3,2,-1141.14,-303.159,1,481,711,179,3.92642,1.05009,-0.500933,0.00221156,1.62708,-0.189546,1.10786
7,active,18,255,model3,3,-1155.87,-288.187,1,989,714,176,3.91926,1.35068,-0.423275,-0.0139841,2.0952,-0.54396,1.11983
7,active,18,255,model3,4,-1166.63,-277.821,1,1260,709,181,4.21512,1.83547,-0.373344,0.332395,1.56484,-1.84452,1.17402
7,active,19,285,model0,0,-1066.13,-268.316,1,76,715,175,1.0748,-0.105341,,,,,
7,active,19,285,model0,1,-1064.61,-270.031,1,86,711,179,1.08157,-0.131167,,,,,
7,active,19,285,model0,2,-1075.59,-258.961,1,381,711,179,1.09843,-0.109685,,,,,
7,active,19,285,model0,3,-1066.59,-268.597,1,84,714,176,1.07778,-0.0608167,,,,,
7,active,19,285,model0,4,-1063.53,-270.949,1,355,709,181,1.08449,-0.121711,,,,,
7,active,19,285,model2B,0,-1046.91,-267.418,1,1092,715,175,3.27652,1.80191,0.646147,0.061784,1.05293,0.269236,
7,active,19,285,model2B,1,-1049.31,-265.198,1,990,711,179,3.00089,1.37554,0.620877,0.0795976,1.06912,0.192038,
7,active,19,285,model2B,2,-1061.12,-253.674,0,1200,711,179,5.12765,0.831641,1.35148,-0.00993288,1.07603,0.301402,
7,active,19,285,model2B,3,-1047.12,-270.025,0,1200,714,176,14.7971,0.0326219,18.3531,-0.060933,1.04445,0.300053,
7,active,19,285,model2B,4,-1048.96,-265.237,0,1200,709,181,3.58097,1.62974,0.627058,-0.004182,1.06194,0.245582,
7,active,19,285,model3,0,-1045.77,-267.376,0,1400,715,175,-2.03256,0.485818,-0.267509,-3.72236,4.62672,0.269193,1.04213
7,active,19,285,model3,1,-1048.9,-264.935,0,1400,711,179,4.08999,1.24518,-0.366717,3.27757,-5.34753,0.194893,0.996415
7,active,19,285,model3,2,-1060.95,-253.029,0,1400,711,179,2.07473,0.620685,-0.260305,-1.15322,1.72491,0.6252,1.0715
7,active,19,285,model3,3,-1045.62,-268.429,0,1400,714,176,-1.47949,1.61057,-0.305939,-3.07875,4.26697,0.212376,1.04624
7,active,19,285,model3,4,-1046.98,-267.176,0,1400,709,181,4.38445,1.28565,-0.340192,-6.50379,14.3493,-0.105692,0.984386
7,active,20,315,model0,0,-1086.78,-279.264,1,88,715,175,1.10634,-0.137493,,,,,
7,active,20,315,model0,1,-1095.86,-270.626,1,96,711,179,1.13014,-0.181287,,,,,
7,active,20,315,model0,2,-1097.57,-268.358,1,86,711,179,1.13285,-0.135027,,,,,
7,active,20,315,model0,3,-1100.53,-265.889,1,84,714,176,1.13024,-0.100859,,,,,
7,active,20,315,model0,4,-1081.39,-284.554,1,82,709,181,1.11214,-0.145075,,,,,
7,active,20,315,model2B,0,-1064.21,-278.685,1,1044,715,175,3.67299,2.11848,0.735375,0.0852261,1.0839,0.327273,
7,active,20,315,model2B,1,-1081.42,-266.093,0,1200,711,179,-114.879,0.00958658,69.8117,0.178582,1.14065,0.129865,
7,active,20,315,model2B,2,-1079.49,-263.61,0,1200,711,179,5.29334,1.10658,1.70188,0.0615999,1.11289,0.373741,
7,active,20,315,model2B,3,-1079.86,-263.031,1,1093,714,176,3.76189,1.4111,0.840062,0.0744066,1.10566,0.360273,
7,active,20,315,model2B,4,-1064.37,-278.007,1,904,709,181,3.7421,1.5507,0.724489,0.102226,1.10089,0.272146,
7,active,20,315,model3,0,-1063.3,-279.605,0,1400,715,175,3.00186,0.51361,-0.292003,0.607761,-1.44458,-1.66821,1.03833
7,active,20,315,model3,1,-1078.61,-265.163,0,1400,711,179,4.06511,0.587262,-0.419252,-1.88418,4.554,0.225634,1.06766
7,active,20,315,model3,2,-1079.41,-264.024,0,1400,711,179,4.01748,1.21317,-0.334869,0.226642,0.378628,177.963,1.08037
7,active,20,315,model3,3,-1079.5,-263.372,0,1400,714,176,1.25702,4.55679,-0.295896,2.78442,-6.62863,-0.146885,1.09573
7,active,20,315,model3,4,-1063.99,-278.689,1,478,709,181,4.09403,1.28877,-0.362272,0.427983,0.142512,0.105396,1.04728
7,active,21,345,model0,0,-1136.05,-295.585,1,89,715,175,1.18521,-0.148273,,,,,
7,active,21,345,model0,1,-1131.44,-301.287,1,105,711,179,1.18812,-0.210976,,,,,
7,active,21,345,model0,2,-1144.59,-286.745,1,92,711,179,1.21035,-0.139318,,,,,
7,active,21,345,model0,3,-1162.16,-269.715,1,84,714,176,1.2321,-0.121493,,,,,
7,active,21,345,model0,4,-1148.89,-282.656,1,87,709,181,1.22323,-0.130589,,,,,
7,active,21,345,model2B,0,-1096.82,-293.2,0,1200,715,175,3.92316,1.62187,1.1479,0.208445,1.15538,0.514339,
7,active,21,345,model2B,1,-1105.26,-285.457,1,553,711,179,4.07439,1.32847,1.08277,0.203012,1.18965,0.35273,
7,active,21,345,model2B,2,-1112.63,-277.04,0,1200,711,179,6.15775,0.856849,3.67295,0.196676,1.18615,0.539398,
7,active,21,345,model2B,3,-1123.56,-266.298,1,999,714,176,4.0197,1.2673,1.36491,0.142572,1.18587,0.57244,
7,active,21,345,model2B,4,-1118.27,-278.138,0,1200,709,181,-186.534,0.00712698,161.893,0.19466,1.19927,0.338406,
7,active,21,345,model3,0,-1096.9,-293.549,0,1400,715,175,3.46881,0.293879,-0.38028,-0.818747,2.11839,1.31738,1.06881
7,active,21,345,model3,1,-1105.28,-285.596,0,1400,711,179,4.31624,0.86394,-0.476611,-5.1987,11.7396,0.0836327,1.0866
7,active,21,345,model3,2,-1112.29,-277.141,0,1400,711,179,4.34333,0.781155,-0.413361,-1.75367,5.14297,0.305344,1.09412
7,active,21,345,model3,3,-1123.23,-266.696,0,1400,714,176,3.09742,0.537843,-0.434397,-0.809547,1.906,1.15232,1.11751
7,active,21,345,model3,4,-1114.07,-275.727,0,1400,709,181,3.29841,0.345073,-0.472961,-0.91464,2.54941,0.678862,1.09889
7,active,22,375,model0,0,-1254.2,-314.499,1,95,715,175,1.39821,-0.211357,,,,,
7,active,22,375,model0,1,-1227.06,-343.33,1,138,711,179,1.35917,-0.244875,,,,,
7,active,22,375,model0,2,-1253.91,-314.788,1,94,711,179,1.41152,-0.172171,,,,,
7,active,22,375,model0,3,-1261.55,-307.09,1,109,714,176,1.41617,-0.182292,,,,,
7,active,22,375,model0,4,-1274.92,-294.938,1,101,709,181,1.46122,-0.167087,,,,,
7,active,22,375,model2B,0,-1200.47,-307.716,1,1019,715,175,4.14329,1.1695,1.91346,0.176863,1.33734,0.70097,
7,active,22,375,model2B,1,-1189.37,-320.354,0,1200,711,179,5.3609,0.721742,2.9152,0.134626,1.32322,0.537136,
7,active,22,375,model2B,2,-1210.31,-297.788,0,1200,711,179,6.27181,0.658821,4.65849,0.182214,1.36152,0.69647,
7,active,22,375,model2B,3,-1204.76,-303.342,1,914,714,176,4.51202,0.830802,2.5986,0.123775,1.33207,0.763493,
7,active,22,375,model2B,4,-1220.77,-288.343,1,727,709,181,3.98152,0.948209,2.11226,0.168047,1.38475,0.755979,
7,active,22,375,model3,0,-1201.13,-309.698,0,1400,715,175,4.07414,0.236588,-0.506383,-1.92323,5.37992,0.580318,1.21384
7,active,22,375,model3,1,-1189.48,-321.02,0,1400,711,179,2.92381,0.484017,-0.604848,-2.84481,5.73369,0.307868,1.23646
7,active,22,375,model3,2,-1209.87,-301.013,1,556,711,179,4.58186,0.919427,-0.567163,0.0546808,2.63764,0.287147,1.18696
7,active,22,375,model3,3,-1205.38,-303.606,0,1400,714,176,2.17453,0.433658,-0.640849,-3.13453,5.67686,0.380291,1.24539
7,active,22,375,model3,4,-1220.8,-289.24,0,1400,709,181,2.36554,0.34734,-0.648599,-2.99444,5.79761,0.390256,1.27127
7,active,23,405,model0,0,-1349.7,-331.657,1,110,715,175,1.598,-0.30435,,,,,
7,active,23,405,model0,1,-1339.4,-342.397,1,110,711,179,1.59186,-0.331012,,,,,
7,active,23,405,model0,2,-1337.9,-343.653,1,100,711,179,1.58846,-0.229913,,,,,
7,active,23,405,model0,3,-1344.81,-345.265,0,400,714,176,1.60056,-0.0467339,,,,,
7,active,23,405,model0,4,-1362.53,-327.786,0,400,709,181,1.6476,-0.0467889,,,,,
7,active,23,405,model2B,0,-1280.55,-320.191,1,873,715,175,3.63299,1.35401,2.04104,0.13028,1.49282,0.797943,
7,active,23,405,model2B,1,-1283.27,-317.609,1,727,711,179,3.85864,0.983983,2.26642,0.116237,1.51109,0.697671,
7,active,23,405,model2B,2,-1279.8,-321.108,1,910,711,179,4.74593,0.74557,3.3404,0.0956763,1.48698,0.857247,
7,active,23,405,model2B,3,-1268.25,-332.425,1,900,714,176,4.20782,0.780074,3.01284,0.0877742,1.45366,0.857532,
7,active,23,405,model2B,4,-1284.28,-316.827,1,734,709,181,3.58666,1.17668,2.29461,0.106234,1.50768,0.930494,
7,active,23,405,model3,0,-1279.36,-321.824,0,1400,715,175,1.76592,0.34409,-0.793545,-6.00809,10.2401,0.287659,1.36327
7,active,23,405,model3,1,-1282.22,-318.693,0,1400,711,179,1.28798,0.349132,-0.819148,-4.53194,6.85735,0.400234,1.40469
7,active,23,405,model3,2,-1280.5,-320.7,0,1400,711,179,2.90012,0.927914,-0.827088,-4.95725,10.3559,0.154996,1.39906
7,active,23,405,model3,3,-1268.64,-331.959,0,1400,714,176,1.66684,0.707277,-0.913427,-4.4274,7.56898,0.276297,1.38671
7,active,23,405,model3,4,-1283.19,-317.926,0,1400,709,181,2.21344,0.578032,-0.882462,-2.3346,3.93265,0.825346,1.40108
7,active,24,435,model0,0,-1422.21,-340.827,1,122,715,175,1.76853,-0.344752,,,,,
7,active,24,435,model0,1,-1408.82,-355.701,1,108,711,179,1.75506,-0.420628,,,,,
7,active,24,435,model0,2,-1397.6,-365.847,1,110,711,179,1.7276,-0.259077,,,,,
7,active,24,435,model0,3,-1401.27,-362.02,1,113,714,176,1.72226,-0.278042,,,,,
7,active,24,435,model0,4,-1418.39,-345.177,1,108,709,181,1.7889,-0.25861,,,,,
7,active,24,435,model2B,0,-1341.84,-326.968,1,979,715,175,3.19347,1.92173,1.97898,0.168733,1.64395,0.801097,
7,active,24,435,model2B,1,-1337.81,-331.861,1,1010,711,179,3.36085,1.4811,2.08943,0.156124,1.65795,0.746477,
7,active,24,435,model2B,2,-1328.13,-341.152,1,800,711,179,4.0393,0.885846,2.9816,0.104835,1.59575,0.977629,
7,active,24,435,model2B,3,-1324.2,-344.699,1,962,714,176,3.63327,1.0635,2.59681,0.0739686,1.56759,0.963605,
7,active,24,435,model2B,4,-1332.87,-335.921,1,986,709,181,3.40284,1.51339,2.33094,0.119639,1.61954,1.05616,
7,active,24,435,model3,0,-1341.26,-324.404,1,634,715,175,3.66353,1.37544,-1.0824,-0.0762389,2.61752,0.0155259,1.40014
7,active,24,435,model3,1,-1337.18,-330.068,1,796,711,179,3.65473,1.32336,-1.10862,-0.190326,2.43325,0.165521,1.43139
7,active,24,435,model3,2,-1325.9,-340.373,1,590,711,179,3.54997,1.24714,-0.971035,-0.160753,2.50948,0.189292,1.40454
7,active,24,435,model3,3,-1322.18,-343.769,1,587,714,176,3.52163,1.44502,-1.00523,0.0572254,2.1505,0.0244975,1.39079
7,active,24,435,model3,4,-1330.11,-336.447,1,589,709,181,3.56485,1.40157,-1.03914,-0.286975,3.17925,0.0718099,1.39816
7,active,25,465,model0,0,-1453.89,-344.499,1,111,715,175,1.84869,-0.303495,,,,,
7,active,25,465,model0,1,-1420.23,-380.375,1,114,711,179,1.78352,-0.401581,,,,,
7,active,25,465,model0,2,-1426.95,-371.548,1,107,711,179,1.80039,-0.251507,,,,,
7,active,25,465,model0,3,-1437.79,-360.805,1,111,714,176,1.81262,-0.231445,,,,,
7,active,25,465,model0,4,-1450.55,-348.569,1,102,709,181,1.87193,-0.230556,,,,,
7,active,25,465,model2B,0,-1366.34,-329.427,1,639,715,175,3.02442,2.35728,1.96613,0.236496,1.71858,0.820658,
7,active,25,465,model2B,1,-1342.12,-355.01,1,871,711,179,3.28352,1.62934,2.0619,0.230614,1.69972,0.775077,
7,active,25,465,model2B,2,-1352.6,-343.546,0,1200,711,179,3.72601,0.951403,2.80943,0.187012,1.67468,1.00564,
7,active,25,465,model2B,3,-1351.44,-343.845,1,776,714,176,3.2726,1.3938,2.35022,0.1681,1.65081,1.03089,
7,active,25,465,model2B,4,-1359.79,-336.108,1,610,709,181,3.34628,1.6096,2.39976,0.162341,1.6903,1.14284,
7,active,25,465,model3,0,-1369.56,-325.977,1,453,715,175,3.59272,1.70529,-1.05951,-0.118478,2.92391,-0.169609,1.49389
7,active,25,465,model3,1,-1342.04,-355.147,1,485,711,179,3.87095,1.42318,-1.08072,-0.18512,3.14871,-0.156936,1.41161
7,active,25,465,model3,2,-1351.31,-344.203,1,440,711,179,3.88023,1.25626,-0.947032,-0.0876339,3.15369,0.0165548,1.4241
7,active,25,465,model3,3,-1352.05,-343.269,1,543,714,176,3.83469,1.5278,-0.942174,-0.084864,3.36162,-0.199319,1.42638
7,active,25,465,model3,4,-1358.62,-337.65,1,603,709,181,3.5546,1.52392,-1.02912,-0.0481616,2.78787,0.121,1.48359
7,active,26,495,model0,0,-1450.67,-348.58,1,111,715,175,1.84038,-0.227358,,,,,
7,active,26,495,model0,1,-1425.31,-374.854,1,123,711,179,1.79623,-0.293776,,,,,
7,active,26,495,model0,2,-1432.11,-367.153,1,130,711,179,1.81354,-0.215929,,,,,
7,active,26,495,model0,3,-1434.7,-364.825,1,129,714,176,1.80478,-0.185362,,,,,
7,active,26,495,model0,4,-1452.32,-347.638,1,101,709,181,1.87662,-0.190975,,,,,
7,active,26,495,model2B,0,-1369.96,-334.365,1,599,715,175,3.04543,2.18743,1.95166,0.195539,1.69566,0.88708,
7,active,26,495,model2B,1,-1355.29,-349.637,1,704,711,179,3.12428,1.62311,1.94393,0.224745,1.70181,0.788225,
7,active,26,495,model2B,2,-1365.33,-339.891,1,810,711,179,3.64031,0.897918,2.76657,0.145014,1.68566,0.984241,
7,active,26,495,model2B,3,-1349.29,-355.632,1,843,714,176,3.05902,1.42039,2.25142,0.17187,1.63911,0.998577,
7,active,26,495,model2B,4,-1370.51,-334.407,1,597,709,181,3.26518,1.65782,2.26455,0.139459,1.70272,1.10282,
7,active,26,495,model3,0,-1370.49,-334.805,1,548,715,175,3.29312,2.07854,-1.00014,-0.0466328,2.30673,-0.0750196,1.54484
7,active,26,495,model3,1,-1356.13,-349.614,1,387,711,179,3.60117,1.455,-0.992869,0.00328576,2.41443,-0.0820542,1.48119
7,active,26,495,model3,2,-1364.66,-340.734,1,639,711,179,3.37159,1.09666,-0.982953,0.0300375,1.94928,0.442212,1.49761
7,active,26,495,model3,3,-1351.8,-353.486,1,901,714,176,2.74991,0.936501,-1.00691,-0.535295,1.71584,5.23658,1.50509
7,active,26,495,model3,4,-1369.77,-335.784,1,556,709,181,3.30842,1.67436,-0.988452,-0.0450388,2.20845,0.271339,1.55578
7,active,27,525,model0,0,-1409.21,-344.115,1,113,715,175,1.73669,-0.213361,,,,,
7,active,27,525,model0,1,-1404.46,-349.302,1,118,711,179,1.74438,-0.257279,,,,,
7,active,27,525,model0,2,-1399.3,-354.065,1,114,711,179,1.73175,-0.183606,,,,,
7,active,27,525,model0,3,-1389.6,-364.245,1,101,714,176,1.69432,-0.189318,,,,,
7,active,27,525,model0,4,-1409.46,-344.274,1,119,709,181,1.76653,-0.171344,,,,,
7,active,27,525,model2B,0,-1334.7,-334.148,1,987,715,175,3.02664,2.78884,1.71837,0.164155,1.60443,0.779164,
7,active,27,525,model2B,1,-1339.81,-329.413,1,886,711,179,2.90011,2.66098,1.60782,0.196716,1.64897,0.64586,
7,active,27,525,model2B,2,-1340.68,-329.244,1,833,711,179,3.27093,1.17593,2.06525,0.116086,1.61787,0.854373,
7,active,27,525,model2B,3,-1312.84,-357.092,1,1008,714,176,2.92196,1.82042,1.8475,0.15682,1.55554,0.811683,
7,active,27,525,model2B,4,-1340.43,-328.733,1,839,709,181,3.10278,2.30565,1.78796,0.121107,1.62581,0.877726,
7,active,27,525,model3,0,-1335.22,-335.754,1,607,715,175,3.42487,1.973,-0.902651,0.0150468,2.26139,-0.197082,1.46282
7,active,27,525,model3,1,-1342.31,-328.352,1,763,711,179,3.35866,1.56787,-0.936046,-0.0241366,1.93558,0.0305651,1.48993
7,active,27,525,model3,2,-1339.88,-328.825,0,1400,711,179,2.94372,0.894194,-0.893467,-0.266491,1.31911,27.8224,1.48416
7,active,27,525,model3,3,-1314.34,-354.808,0,1400,714,176,2.85833,0.977595,-0.930616,-0.465688,1.50644,12.9791,1.42883
7,active,27,525,model3,4,-1340.06,-328.916,1,913,709,181,2.92196,0.901431,-0.827323,-0.857152,2.04006,11.6074,1.51639
7,active,28,555,model0,0,-1354.47,-333.987,1,112,715,175,1.60871,-0.2715,,,,,
7,active,28,555,model0,1,-1353.9,-335.118,1,105,711,179,1.62464,-0.301604,,,,,
7,active,28,555,model0,2,-1338.7,-350.032,1,104,711,179,1.59027,-0.191805,,,,,
7,active,28,555,model0,3,-1348.8,-339.488,1,108,714,176,1.60019,-0.228114,,,,,
7,active,28,555,model0,4,-1355.21,-333.665,1,101,709,181,1.63641,-0.181855,,,,,
7,active,28,555,model2B,0,-1282.65,-330.133,1,918,715,175,3.01505,14.4057,1.49727,0.146072,1.49789,0.605721,
7,active,28,555,model2B,1,-1294.35,-317.981,1,1144,711,179,3.02372,3.60203,1.43149,0.137659,1.53806,0.537194,
7,active,28,555,model2B,2,-1283.89,-329.086,0,1200,711,179,3.38875,1.58882,1.67612,0.0814554,1.48869,0.764994,
7,active,28,555,model2B,3,-1284.49,-327.04,1,791,714,176,3.12389,2.16396,1.59378,0.0949213,1.4853,0.697545,
7,active,28,555,model2B,4,-1295.14,-317.163,1,874,709,181,3.14965,3.19618,1.48498,0.109994,1.5251,0.716813,
7,active,28,555,model3,0,-1283.48,-328.842,1,582,715,175,3.47168,2.22892,-0.878405,-0.282357,2.58768,-0.235297,1.37181
7,active,28,555,model3,1,-1294.62,-317.603,1,587,711,179,3.37461,2.19593,-0.883319,-0.00899224,1.69669,-0.222634,1.42179
7,active,28,555,model3,2,-1282.78,-329.568,1,812,711,179,3.48638,1.86658,-0.737204,0.434345,0.851244,0.0588092,1.39645
7,active,28,555,model3,3,-1284.71,-327.008,1,813,714,176,3.10422,2.29612,-0.840187,0.123337,0.825984,0.677034,1.41655
7,active,28,555,model3,4,-1295.48,-316.836,1,546,709,181,3.4179,2.42104,-0.74614,0.152962,1.56732,-0.182483,1.44266
7,active,29,585,model0,0,-1330.57,-329.758,1,140,715,175,1.55582,-0.291505,,,,,
7,active,29,585,model0,1,-1320.78,-339.439,1,105,711,179,1.55067,-0.28355,,,,,
7,active,29,585,model0,2,-1314.05,-346.232,1,101,711,179,1.5361,-0.206957,,,,,
7,active,29,585,model0,3,-1331.85,-327.973,1,100,714,176,1.56267,-0.235121,,,,,
7,active,29,585,model0,4,-1340.03,-320.918,1,101,709,181,1.60175,-0.182562,,,,,
7,active,29,585,model2B,0,-1264.73,-326.971,1,1094,715,175,3.25659,2.741,1.50113,0.130682,1.45937,0.627406,
7,active,29,585,model2B,1,-1269.14,-320.893,0,1200,711,179,3.37443,2.83662,1.37083,0.0887285,1.46807,0.588616,
7,active,29,585,model2B,2,-1259.07,-331.905,1,1085,711,179,3.65282,2.35304,1.53712,0.0216851,1.42633,0.790599,
7,active,29,585,model2B,3,-1275.54,-315.48,0,1200,714,176,3.5144,1.78109,1.60321,-0.0135555,1.43699,0.727076,
7,active,29,585,model2B,4,-1285.28,-305.618,1,868,709,181,3.42667,2.59133,1.49026,0.0831459,1.49871,0.766002,
7,active,29,585,model3,0,-1264.09,-326.263,1,782,715,175,3.55782,2.18219,-0.851515,0.0143241,1.92655,-0.357659,1.33373
