subject,window,t_ms,model0,model2B,model3
13,11,45,-156.5,-156.676,-156.639
13,12,75,-172.323,-172.457,-172.894
13,13,105,-182.373,-182.421,-183
13,14,135,-224.175,-222.727,-223.751
13,15,165,-259.862,-257.181,-256.634
13,16,195,-293.225,-287.437,-286.331
13,17,225,-357.585,-341.083,-341.228
13,18,255,-397.347,-370.201,-370.573
13,19,285,-393.743,-362.692,-363.92
13,20,315,-362.881,-337.743,-338.799
13,21,345,-324.343,-309.427,-310.061
13,22,375,-281.187,-273.349,-273.237
13,23,405,-247.535,-241.793,-242.894
13,24,435,-241.134,-237.598,-236.907
13,25,465,-228.188,-225.443,-225.627
13,26,495,-214.701,-214.769,-213.78
13,27,525,-227.188,-226.856,-226.371
13,28,555,-230.269,-230.144,-231.078
13,29,585,-222.396,-222.098,-221.313
13,30,615,-222.718,-222.154,-221.695
13,31,645,-225.588,-223.698,-223.771
13,32,675,-231.63,-230.052,-230.739
13,33,705,-226.248,-225.511,-225.348
13,34,735,-203.896,-204.63,-204.799
13,35,765,-203.424,-204.53,-204.137
13,36,795,-200.383,-200.047,-200.667
13,37,825,-184.546,-184.398,-184.281
13,38,855,-176.695,-176.892,-176.486
13,39,885,-183.094,-184.217,-183.4
13,40,915,-191.233,-191.708,-191.855
13,41,945,-208.461,-208.86,-208.829
13,42,975,-205.179,-205.887,-205.186
13,43,1005,-204.843,-205.161,-205.488
13,44,1035,-220.793,-220.882,-221.738
13,45,1065,-211.585,-212.027,-211.311
13,46,1095,-202.28,-202.519,-202.54
13,47,1125,-189.608,-189.55,-190.032
13,48,1155,-186.618,-186.731,-186.699
13,49,1185,-189.748,-190.013,-189.93
13,50,1215,-177.812,-178.024,-178.241
13,51,1245,-168.658,-169.173,-169.587
13,52,1275,-186.952,-187.62,-187.17
14,0,-285,-128.305,-129.008,-128.895
14,1,-255,-152.547,-153.205,-153.357
14,2,-225,-151.803,-151.913,-151.772
14,3,-195,-168.2,-168.2,-168.337
14,4,-165,-148.772,-148.616,-148.623
14,5,-135,-115.691,-115.794,-116.034
14,6,-105,-110.323,-110.694,-110.052
14,7,-75,-120.709,-120.867,-121.038
14,8,-45,-119.065,-119.113,-119.756
14,9,-15,-114.041,-113.173,-113.495
14,10,15,-148.254,-148.301,-149.118
14,11,45,-181.894,-182.62,-181.656
14,12,75,-203.178,-201.665,-200.906
14,13,105,-216.42,-216.433,-217.243
14,14,135,-357.934,-328.279,-329.869
14,15,165,-420.343,-375.789,-378.386
14,16,195,-358.525,-316.485,-316.945
14,17,225,-293.821,-275.075,-275.983
14,18,255,-351.421,-332.585,-332.962
14,19,285,-390.598,-358.977,-358.615
14,20,315,-397.962,-366.599,-366.335
14,21,345,-391.458,-363.934,-363.908
14,22,375,-379.649,-351.372,-351.743
14,23,405,-355.411,-333.094,-332.741
14,24,435,-307.187,-294.925,-293.625
14,25,465,-264.622,-257.062,-257.214
14,26,495,-257.081,-252.111,-252.133
14,27,525,-254.739,-252.029,-252.3
14,28,555,-226.392,-225.407,-225.606
14,29,585,-181.652,-181.829,-181.985
14,30,615,-173.197,-173.348,-173.999
14,31,645,-189.218,-189.376,-189.853
14,32,675,-185.125,-185.113,-185.208
14,33,705,-178.482,-179.306,-178.577
14,34,735,-180.088,-180.799,-180.678
14,35,765,-188.542,-188.767,-188.813
14,36,795,-182.526,-182.033,-182.581
14,37,825,-171.416,-171.376,-171.464
14,38,855,-160.303,-160.408,-160.605
14,39,885,-164.034,-163.838,-163.842
14,40,915,-169.607,-169.75,-170.124
14,41,945,-181.229,-181.267,-181.581
14,42,975,-190.289,-190.531,-190.482
14,43,1005,-198.294,-198.221,-198.241
14,44,1035,-213.014,-212.105,-212.163
14,45,1065,-197.922,-197.873,-198.155
14,46,1095,-168.271,-168.621,-168.663
14,47,1125,-162.188,-162.339,-162.244
14,48,1155,-173.895,-174.134,-173.948
14,49,1185,-186.017,-185.889,-185.322
14,50,1215,-179.293,-178.988,-179.521
14,51,1245,-165.277,-165.602,-165.616
14,52,1275,-143.385,-143.46,-143.661
15,0,-285,-139.309,-139.777,-139.041
15,1,-255,-121.78,-123.039,-121.384
15,2,-225,-129.167,-129.449,-129.664
15,3,-195,-135.809,-135.871,-136.003
15,4,-165,-125.242,-125.272,-124.951
15,5,-135,-139.721,-139.051,-138.889
15,6,-105,-151.393,-151.251,-151.215
15,7,-75,-135.521,-135.523,-135.85
15,8,-45,-128.687,-128.317,-128.585
15,9,-15,-148.158,-148.224,-148.48
15,10,15,-150.119,-150.238,-150.085
15,11,45,-151.701,-152.171,-151.937
15,12,75,-163.895,-164.45,-163.802
15,13,105,-196.143,-194.701,-195.645
15,14,135,-272.837,-266.535,-267.032
15,15,165,-275.088,-267.748,-267.561
15,16,195,-243.495,-238.483,-238.547
15,17,225,-269.625,-264.17,-264.364
15,18,255,-277.854,-264.743,-264.126
15,19,285,-289.326,-271.039,-270.704
15,20,315,-269.193,-256.124,-256.98
15,21,345,-247.931,-243.027,-243.247
15,22,375,-273.033,-269.323,-269.03
15,23,405,-307.158,-299.276,-299.441
15,24,435,-317.998,-310.087,-310.495
15,25,465,-309.638,-304.206,-305.014
15,26,495,-290.776,-285.837,-286.331
15,27,525,-262.495,-257.574,-257.391
15,28,555,-240.688,-235.947,-237.149
15,29,585,-236.882,-233.789,-233.929
15,30,615,-234.269,-232.465,-232.456
15,31,645,-223.66,-221.689,-223.687
15,32,675,-208.642,-206.898,-207.469
15,33,705,-185.699,-185.465,-185.715
15,34,735,-181.255,-180.936,-181.168
15,35,765,-193.611,-194.327,-193.652
15,36,795,-213.184,-213.508,-212.708
15,37,825,-201.621,-200.985,-202.152
15,38,855,-201.995,-201.974,-202.424
15,39,885,-203.691,-204.95,-203.643
15,40,915,-189.954,-190.294,-190.638
15,41,945,-200.026,-200.172,-200.094
15,42,975,-211.755,-212.037,-212.383
15,43,1005,-200.043,-200.536,-200.55
15,44,1035,-197.727,-198.39,-198.498
15,45,1065,-212.602,-213.15,-213.136
15,46,1095,-192.112,-193.687,-192.804
15,47,1125,-170.605,-170.843,-170.781
15,48,1155,-181.471,-181.966,-181.437
15,49,1185,-188.43,-188.459,-188.378
15,50,1215,-166.707,-167.405,-166.741
15,51,1245,-158.551,-159.037,-158.95
15,52,1275,-174.066,-174.136,-174.208
16,0,-285,-121.517,-121.066,-121.844
16,1,-255,-112.301,-112.191,-112.374
16,2,-225,-112.729,-112.958,-112.903
16,3,-195,-127.913,-128.762,-128.413
16,4,-165,-146.63,-146.605,-146.786
16,5,-135,-147.278,-146.415,-147.322
16,6,-105,-134.555,-134.722,-135.389
16,7,-75,-123.367,-123.92,-123.743
16,8,-45,-123.456,-123.645,-122.7
16,9,-15,-146.025,-146.98,-146.764
16,10,15,-162.701,-162.6,-163.5
16,11,45,-140.498,-141.455,-140.476
16,12,75,-142.262,-142.301,-142.393
16,13,105,-170.407,-169.492,-170.28
16,14,135,-227.729,-226.886,-227.651
16,15,165,-239.941,-237.734,-239.452
16,16,195,-266.1,-256.906,-257.069
16,17,225,-310.569,-292.943,-292.267
16,18,255,-311.157,-288.942,-288.421
16,19,285,-298.961,-274.753,-275.834
16,20,315,-323.381,-303.868,-303.355
16,21,345,-332.046,-314.246,-313.804
16,22,375,-298.531,-283.439,-283.036
16,23,405,-273.894,-265.802,-266.405
16,24,435,-253.339,-248.674,-248.922
16,25,465,-228.858,-223.808,-224.373
16,26,495,-245.746,-241.705,-241.403
16,27,525,-228.819,-226.709,-226.036
16,28,555,-190.926,-190.178,-190.891
16,29,585,-177.118,-177.659,-176.93
16,30,615,-171.65,-171.844,-172.095
16,31,645,-159.805,-159.742,-160.045
16,32,675,-160.969,-162.206,-160.278
16,33,705,-178.567,-178.975,-178.658
16,34,735,-171.494,-171.558,-171.747
16,35,765,-150.933,-151.342,-150.545
16,36,795,-150.986,-151.431,-151.905
16,37,825,-149.602,-149.813,-150.113
16,38,855,-125.277,-125.636,-124.981
16,39,885,-159.422,-159.772,-159.962
16,40,915,-164.555,-164.61,-165.083
16,41,945,-144.999,-145.643,-146.077
16,42,975,-141.882,-142.508,-141.601
16,43,1005,-152.904,-153.09,-153.396
16,44,1035,-126.25,-126.787,-126.303
16,45,1065,-126.365,-126.465,-127.127
16,46,1095,-146.114,-146.797,-146.632
16,47,1125,-153.645,-153.492,-154.706
16,48,1155,-151.644,-151.143,-152.447
16,49,1185,-152.795,-152.863,-153.486
16,50,1215,-134.219,-134.963,-134.907
16,51,1245,-137.56,-138.305,-137.518
16,52,1275,-141.861,-142.2,-142.781
17,0,-285,-155.951,-155.679,-156.257
17,1,-255,-142.831,-143.308,-143.116
17,2,-225,-123.921,-124.178,-124.008
17,3,-195,-128.017,-128.634,-128.407
17,4,-165,-150.179,-150.878,-150.548
17,5,-135,-144.094,-143.086,-143.886
17,6,-105,-142.795,-142.007,-142.72
17,7,-75,-144.632,-144.509,-145.247
17,8,-45,-148.286,-148.741,-148.569
17,9,-15,-161.752,-162.011,-162.02
17,10,15,-154.484,-155.112,-154.508
17,11,45,-140.433,-140.086,-140.908
17,12,75,-145.966,-146.011,-146.246
17,13,105,-174.613,-173.78,-173.431
17,14,135,-219.218,-215.682,-215.572
17,15,165,-234.88,-230.669,-230.382
17,16,195,-207.264,-204.465,-204.548
17,17,225,-210.151,-208.775,-208.848
17,18,255,-223.064,-218.119,-218.29
17,19,285,-260.791,-246.208,-245.99
17,20,315,-302.387,-279.207,-279.153
17,21,345,-306.875,-283.048,-283.169
17,22,375,-277.486,-261.127,-260.948
17,23,405,-235.718,-225.096,-225.155
17,24,435,-230.875,-223.63,-224.019
17,25,465,-229.961,-223.534,-224.113
17,26,495,-211.196,-203.941,-203.98
17,27,525,-226.973,-221.491,-221.785
17,28,555,-214.884,-212.214,-212.936
17,29,585,-164.757,-164.457,-164.577
17,30,615,-172.835,-172.548,-172.696
17,31,645,-192.854,-191.222,-192.139
17,32,675,-196.463,-195.822,-195.446
17,33,705,-168.235,-168.679,-168.803
17,34,735,-149.55,-149.644,-149.56
17,35,765,-151.404,-151.492,-151.417
17,36,795,-153.693,-153.865,-154.042
17,37,825,-124.727,-124.845,-125.532
17,38,855,-125.272,-125.074,-125.534
17,39,885,-159.955,-159.965,-160.069
17,40,915,-163.13,-163.068,-163.285
17,41,945,-143.602,-144.158,-143.784
17,42,975,-134.727,-134.927,-134.742
17,43,1005,-144.386,-145.197,-144.318
17,44,1035,-142.15,-142.222,-142.132
17,45,1065,-117.901,-118.169,-117.53
17,46,1095,-113.866,-113.43,-113.825
17,47,1125,-140.415,-140.112,-136.981
17,48,1155,-142.088,-142.022,-142.208
17,49,1185,-135.452,-135.403,-135.745
17,50,1215,-131.618,-131.802,-131.863
17,51,1245,-112.96,-113.112,-113.36
17,52,1275,-123.156,-123.221,-123.24
18,0,-285,-89.8915,-90.6605,-89.8264
18,1,-255,-87.7478,-88.6438,-87.8755
18,2,-225,-102.722,-103.279,-102.659
18,3,-195,-106.878,-107.391,-106.672
18,4,-165,-108.88,-109.489,-109.151
18,5,-135,-109.452,-109.939,-108.786
18,6,-105,-124.328,-124.543,-124.417
18,7,-75,-122.029,-122.206,-121.913
18,8,-45,-124.463,-124.771,-124.72
18,9,-15,-121.088,-121.792,-120.819
18,10,15,-111.752,-111.957,-111.341
18,11,45,-119.458,-119.811,-119.395
18,12,75,-131.487,-131.446,-131.281
18,13,105,-148.826,-149.245,-148.99
18,14,135,-161.853,-161.765,-161.925
18,15,165,-165.299,-164.007,-164.455
18,16,195,-195.99,-193.169,-194.242
18,17,225,-189.848,-188.606,-189.035
18,18,255,-163.064,-163.633,-163.479
18,19,285,-209.211,-207.159,-206.677
18,20,315,-275.29,-269.377,-269.611
18,21,345,-290.396,-284.892,-284.571
18,22,375,-272.808,-268.926,-267.568
18,23,405,-280.492,-276.301,-276.677
18,24,435,-285.272,-280.431,-280.841
18,25,465,-269.868,-265.179,-266.119
18,26,495,-257.829,-253.273,-253.496
18,27,525,-248.744,-245.304,-245.094
18,28,555,-211.967,-209.483,-209.584
18,29,585,-193.266,-191.854,-190.733
18,30,615,-186.786,-185.148,-185.76
18,31,645,-176.727,-174.54,-174.469
18,32,675,-169.722,-168.993,-168.075
18,33,705,-162.444,-161.854,-161.698
18,34,735,-172.936,-170.26,-171.071
18,35,765,-206.322,-204.745,-204.457
18,36,795,-210.037,-209.297,-205.07
18,37,825,-186.505,-186.16,-177
18,38,855,-165.185,-165.394,-165.572
18,39,885,-161.371,-162.324,-161.145
18,40,915,-144.957,-145.238,-145.131
18,41,945,-141.029,-141.612,-141.096
18,42,975,-148.816,-149.303,-149.189
18,43,1005,-157.909,-158.068,-158.338
18,44,1035,-144.001,-144.156,-145.1
18,45,1065,-130.655,-130.497,-130.813
18,46,1095,-157.745,-157.386,-158.118
18,47,1125,-156.112,-155.973,-156.343
18,48,1155,-135.619,-135.882,-135.946
18,49,1185,-135.084,-135.264,-135.798
18,50,1215,-152.304,-151.732,-152.583
18,51,1245,-143.774,-143.591,-143.566
18,52,1275,-123.104,-123.695,-122.689
19,0,-285,-138.482,-138.619,-137.639
19,1,-255,-140.098,-140.357,-140.572
19,2,-225,-125.093,-125.457,-125.32
19,3,-195,-125.848,-125.892,-125.867
19,4,-165,-140.187,-140.701,-140.227
19,5,-135,-134.149,-135.281,-134.655
19,6,-105,-132.665,-132.804,-132.646
19,7,-75,-148.456,-149.192,-149.454
19,8,-45,-152.148,-152.296,-152.835
19,9,-15,-176.607,-175.859,-176.064
19,10,15,-204.224,-203.839,-203.87
19,11,45,-197.88,-198.061,-197.254
19,12,75,-195.02,-195.59,-195.644
19,13,105,-227.918,-226.284,-226.638
19,14,135,-267.084,-261.806,-261.355
19,15,165,-286.516,-279.521,-279.474
19,16,195,-284.928,-278.874,-278.662
19,17,225,-291.41,-284.992,-283.53
19,18,255,-313.159,-300.127,-300.528
19,19,285,-338.248,-317.051,-317.167
19,20,315,-354.272,-330.255,-330.115
19,21,345,-355.067,-334.101,-334.292
19,22,375,-342.24,-325.185,-325.705
19,23,405,-323.955,-309.485,-309.926
19,24,435,-323.809,-310.23,-310.761
19,25,465,-327.379,-315.764,-316.488
19,26,495,-302.947,-293.563,-294.82
19,27,525,-273.003,-267.284,-267.937
19,28,555,-256.896,-253.398,-253.574
19,29,585,-240.542,-238.352,-238.723
19,30,615,-208.865,-207.804,-207.299
19,31,645,-213.331,-212.517,-212.605
19,32,675,-205.718,-204.391,-205.633
19,33,705,-179.349,-179.142,-178.26
19,34,735,-184.519,-184.329,-184.374
19,35,765,-202.741,-202.563,-202.939
19,36,795,-198.749,-199.363,-199.032
19,37,825,-204.011,-204.397,-204.13
19,38,855,-221.008,-220.974,-220.602
19,39,885,-238.086,-237.097,-233.834
19,40,915,-232.59,-231.697,-231.12
19,41,945,-213.03,-213.091,-213.661
19,42,975,-218.783,-219.063,-218.795
19,43,1005,-227.082,-226.733,-228.33
19,44,1035,-221.178,-220.598,-221.641
19,45,1065,-200.904,-201.268,-201.385
19,46,1095,-189.637,-189.443,-190.383
19,47,1125,-186.677,-186.4,-186.736
19,48,1155,-202.583,-202.473,-201.867
19,49,1185,-194.134,-194.562,-193.756
19,50,1215,-199.284,-199.626,-198.987
19,51,1245,-205.83,-205.865,-205.721
19,52,1275,-227.28,-229.239,-226.438
20,0,-285,-148.67,-149.371,-149.139
20,1,-255,-152.573,-152.759,-153.131
20,2,-225,-150.233,-150.749,-151.254
20,3,-195,-143.694,-143.911,-144.432
20,4,-165,-135.275,-135.42,-135.881
20,5,-135,-145.878,-146.185,-146.361
20,6,-105,-143.231,-143.397,-143.464
20,7,-75,-144.862,-144.208,-144.973
20,8,-45,-162.094,-161.862,-161.701
20,9,-15,-189.562,-189.241,-189.508
20,10,15,-175.654,-175.704,-175.364
20,11,45,-158.013,-157.41,-157.588
20,12,75,-180.432,-179.815,-180.186
20,13,105,-193.691,-191.799,-191.793
20,14,135,-205.002,-201.977,-201.877
20,15,165,-197.707,-195.493,-195.465
20,16,195,-211.314,-206.698,-206.748
20,17,225,-287.961,-270.696,-271.127
20,18,255,-362.651,-328.408,-328.46
20,19,285,-391.387,-350.015,-349.442
20,20,315,-378.386,-337.463,-337.292
20,21,345,-358.228,-324.886,-325.618
20,22,375,-337.357,-313.713,-314.187
20,23,405,-305.517,-288.668,-288.968
20,24,435,-292.596,-277.693,-277.97
20,25,465,-300.877,-285.967,-286.022
20,26,495,-273.153,-262.533,-262.145
20,27,525,-233.24,-229.567,-229.737
20,28,555,-226.583,-223.556,-224.871
20,29,585,-237.591,-233.835,-235.029
20,30,615,-221.453,-218.998,-219.66
20,31,645,-221.365,-220.284,-220.701
20,32,675,-223.908,-222.741,-222.591
20,33,705,-210.717,-209.814,-209.692
20,34,735,-206.798,-207.057,-207.342
20,35,765,-203.872,-204.084,-204.289
20,36,795,-188.489,-188.491,-188.349
20,37,825,-188.119,-187.605,-187.981
20,38,855,-198.817,-198.719,-198.333
20,39,885,-183.979,-183.49,-183.311
20,40,915,-164.537,-164.997,-164.591
20,41,945,-184.818,-185.403,-184.861
20,42,975,-197.726,-197.916,-197.81
20,43,1005,-184.997,-185.614,-185.78
20,44,1035,-170.479,-171.32,-170.305
20,45,1065,-188.805,-190.301,-189.282
20,46,1095,-214.896,-213.547,-214.274
20,47,1125,-195.667,-194.949,-195.943
20,48,1155,-179.672,-180.214,-179.205
20,49,1185,-180.518,-180.605,-180.846
20,50,1215,-184.87,-185.106,-184.783
20,51,1245,-189.956,-190.03,-190.164
20,52,1275,-166.866,-167.131,-167.143
