subject,window,t_ms,model0,model2B,model3
10,49,1185,-137.511,-136.881,-137.317
10,50,1215,-128.229,-127.592,-127.316
10,51,1245,-134.547,-133.582,-133.129
10,52,1275,-140.561,-140.35,-140.279
11,0,-285,-128.898,-128.572,-129.154
11,1,-255,-133.638,-133.509,-133.675
11,2,-225,-123.702,-124.244,-123.687
11,3,-195,-118.815,-119.271,-119.437
11,4,-165,-120.61,-121.84,-120.89
11,5,-135,-134.624,-135.522,-134.652
11,6,-105,-127.532,-128.599,-127.565
11,7,-75,-121.5,-122.172,-121.142
11,8,-45,-126.115,-126.661,-126.397
11,9,-15,-136.497,-136.877,-137.31
11,10,15,-140.153,-140.507,-141.141
11,11,45,-130.566,-130.844,-130.703
11,12,75,-153.123,-152.757,-152.98
11,13,105,-175.852,-175.02,-174.975
11,14,135,-183.445,-182.516,-183.051
11,15,165,-165.87,-164.988,-165.064
11,16,195,-188.112,-185.933,-186.824
11,17,225,-206.14,-204.536,-204.985
11,18,255,-202.239,-199.66,-199.784
11,19,285,-205.474,-201.447,-201.642
11,20,315,-222.756,-218.704,-218.009
11,21,345,-257.092,-250.47,-249.891
11,22,375,-316.899,-301.617,-300.016
11,23,405,-351.203,-328.892,-328.386
11,24,435,-334.822,-310.471,-310.3
11,25,465,-300.298,-286.075,-285.247
11,26,495,-275.3,-267.515,-267.439
11,27,525,-265.792,-259.94,-260.125
11,28,555,-255.164,-249.805,-250.156
11,29,585,-255.31,-249.937,-249.864
11,30,615,-259.255,-252.204,-252.971
11,31,645,-258.323,-251.857,-252.195
11,32,675,-266.773,-260.964,-261.152
11,33,705,-272.134,-266.51,-267.67
11,34,735,-259.533,-253.718,-254.051
11,35,765,-245.195,-240.662,-242.394
11,36,795,-231.565,-228.755,-230.598
11,37,825,-232.373,-230.439,-230.907
11,38,855,-223.838,-221.726,-221.515
11,39,885,-218.762,-217.484,-216.696
11,40,915,-217.48,-217.941,-216.487
11,41,945,-222.122,-222.373,-220.752
11,42,975,-209.691,-211.129,-208.83
11,43,1005,-192.667,-194.587,-192.544
11,44,1035,-196.47,-197.049,-195.74
11,45,1065,-210.988,-211.049,-210.01
11,46,1095,-209.643,-208.667,-209.133
11,47,1125,-188.203,-187.041,-188.162
11,48,1155,-192.59,-191.496,-192.166
11,49,1185,-208.115,-206.232,-206.937
11,50,1215,-200.068,-198.06,-200.864
11,51,1245,-181.957,-181.11,-182.21
11,52,1275,-172.503,-172.368,-172.737
12,0,-285,-94.2474,-95.0225,-95.505
12,1,-255,-78.6064,-78.5126,-78.5878
12,2,-225,-71.257,-70.6812,-71.1586
12,3,-195,-82.1755,-82.1696,-82.2381
12,4,-165,-89.8606,-90.0791,-90.0816
12,5,-135,-97.713,-97.737,-98.0971
12,6,-105,-126.603,-126.874,-127.129
12,7,-75,-146.895,-146.74,-147.076
12,8,-45,-163.871,-164.259,-164.024
12,9,-15,-158.005,-158.161,-157.852
12,10,15,-170.233,-170.525,-170.528
12,11,45,-163.474,-163.593,-164.259
12,12,75,-152.933,-153.425,-153.14
12,13,105,-178.011,-178.383,-177.757
12,14,135,-211.777,-209.529,-210.209
12,15,165,-219.888,-214.58,-214.744
12,16,195,-218.362,-211.872,-213.703
12,17,225,-237.917,-229.639,-229.654
12,18,255,-247.415,-237.947,-237.464
12,19,285,-241.162,-234.011,-233.047
12,20,315,-245.267,-237.628,-238.306
12,21,345,-266.02,-258.4,-258.178
12,22,375,-279.538,-267.816,-268.13
12,23,405,-316.211,-296.556,-296.662
12,24,435,-365.654,-341.222,-340.534
12,25,465,-368.296,-345.91,-344.503
12,26,495,-325.493,-309.796,-309.941
12,27,525,-328.803,-314.013,-313.645
12,28,555,-374.376,-353.073,-352.598
12,29,585,-372.525,-350.133,-349.92
12,30,615,-333.717,-319.55,-320.107
12,31,645,-312.766,-301.921,-302.423
12,32,675,-317.635,-305.227,-305.763
12,33,705,-292.259,-282.87,-282.425
12,34,735,-249.951,-245.344,-245.571
12,35,765,-239.892,-236.942,-237.734
12,36,795,-237.186,-234.283,-234.812
12,37,825,-236.467,-235.007,-235.441
12,38,855,-226.203,-224.926,-224.233
12,39,885,-213.619,-211.787,-211.269
12,40,915,-200.558,-199.333,-198.797
12,41,945,-183.415,-182.92,-183.049
12,42,975,-183.96,-183.567,-183.872
12,43,1005,-188.63,-188.645,-188.968
12,44,1035,-162.28,-162.351,-162.567
12,45,1065,-155.105,-155.19,-155.184
12,46,1095,-156.391,-156.418,-156.553
12,47,1125,-150.987,-150.634,-150.521
12,48,1155,-130.23,-130.373,-129.732
12,49,1185,-127.28,-127.522,-126.954
12,50,1215,-141.566,-141.325,-141.989
12,51,1245,-139.417,-139.441,-139.45
12,52,1275,-145.544,-144.618,-145.877
13,0,-285,-111.393,-111.35,-111.703
13,1,-255,-114.123,-114.573,-114.126
13,2,-225,-93.776,-94.1125,-93.8748
13,3,-195,-94.1691,-94.2991,-94.4968
13,4,-165,-111.793,-110.996,-111.054
13,5,-135,-127.148,-127.37,-127.276
13,6,-105,-97.6348,-97.8287,-97.1187
13,7,-75,-102.503,-102.988,-102.997
13,8,-45,-121.32,-121.447,-121.947
13,9,-15,-145.68,-145.851,-145.835
13,10,15,-183.214,-182.566,-182.717
13,11,45,-173.193,-172.88,-173.048
13,12,75,-136.733,-136.548,-137.037
