subject,session,window,t_ms,model,fold,train_llh,test_llh,exitflag,nfev,n_train,n_test,p0,p1,p2,p3,p4,p5,p6
1,active,6,-105,model2B,1,-486.911,-137.001,1,1076,679,168,-30.1686,-0.0151593,1.2759,-3.25682,0.758638,0.0691951,
1,active,6,-105,model2B,2,-518.699,-107.342,0,1200,698,149,7.31799,-1.3927,4.15484,0.381408,0.489372,-0.0645708,
1,active,6,-105,model2B,3,-466.72,-157.795,0,1200,669,178,206.089,-0.00774438,2.79019,-2.74835,0.753519,0.0894111,
1,active,6,-105,model2B,4,-505.356,-118.653,0,1200,661,186,-71.604,-0.020133,1.88103,-0.396734,0.55806,0.0820618,
1,active,6,-105,model3,0,-496.106,-114.896,1,1258,681,166,-1.77381,-1.38562,0.0809413,0.00745433,2.58158,0.373381,0.487286
1,active,6,-105,model3,1,-471.796,-138.55,0,1400,679,168,-8.70342,-0.438828,0.06957,0.0208436,2.79082,0.10625,0.471101
1,active,6,-105,model3,2,-519.615,-103.392,1,1115,698,149,3.003,0.931887,0.0732752,-0.0221763,0.270117,-2.11253,0.507756
1,active,6,-105,model3,3,-465.434,-158.478,0,1400,669,178,5.07032,-21.0168,0.078995,-3.05818,3.17562,-46.7976,0.48525
1,active,6,-105,model3,4,-504.893,-118.997,0,1400,661,186,-50.0496,1.00388,0.119593,-0.0674208,34.4356,-0.101367,0.519113
1,active,7,-75,model0,0,-509.238,-110.882,1,94,681,166,0.511133,0.0945192,,,,,
1,active,7,-75,model0,1,-481.119,-139.345,1,91,679,168,0.491501,0.0997994,,,,,
1,active,7,-75,model0,2,-524.33,-95.8975,1,94,698,149,0.512844,0.088998,,,,,
1,active,7,-75,model0,3,-468.047,-152.807,1,113,669,178,0.487053,0.0975199,,,,,
1,active,7,-75,model0,4,-494.871,-125.495,1,97,661,186,0.511551,0.0802931,,,,,
1,active,7,-75,model2B,0,-508.713,-110.876,0,1200,681,166,-113.101,-0.00354826,0.137378,-67.9703,6.91292,0.0938957,
1,active,7,-75,model2B,1,-480.29,-139.664,0,1200,679,168,29.1739,0.0895899,-0.0421824,-32.9632,3.82406,0.100348,
1,active,7,-75,model2B,2,-523.422,-96.0868,0,1200,698,149,-498.47,-0.00305744,11.8923,-1.1328,0.613885,0.0763454,
1,active,7,-75,model2B,3,-467.958,-152.801,0,1200,669,178,21.6961,-0.0241923,0.0717125,-1.5475,0.635989,0.0955013,
1,active,7,-75,model2B,4,-492.965,-125.157,0,1200,661,186,6.18848,-1.77614,0.847848,-0.620745,0.565644,0.0120786,
1,active,7,-75,model3,0,-508.43,-110.86,0,1400,681,166,4.64643,0.467083,0.101341,-0.974064,1.98933,-0.155439,0.51305
1,active,7,-75,model3,1,-479.206,-139.415,0,1400,679,168,2.41344,-2.16979,0.0727238,0.769946,-0.991766,-0.644318,0.487673
1,active,7,-75,model3,2,-516.589,-94.9495,0,1400,698,149,-7.24216,-0.54702,0.0807398,1.75543,0.304094,0.295428,0.496254
1,active,7,-75,model3,3,-467.482,-152.819,0,1400,669,178,5.36952,-0.0583142,0.0847485,-0.432151,0.97016,-0.102689,0.486995
1,active,7,-75,model3,4,-494.339,-125.49,1,1217,661,186,-7.20438,0.15773,0.0906973,-0.29491,1.13236,-0.0704682,0.511064
1,active,8,-45,model0,0,-536.298,-142.11,1,88,681,166,0.53181,0.0727219,,,,,
